id_log,Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Tipo de Carga,Volume,Temperatura,Volume (m³),Tonelagem,Número de Contêineres,Tipo de Contêineres,Número de Veículos,Tipo de Veículos
1993,Navio D,2023-01-27,Singapura,Manutenção,518.85,Manutenção e reparos,,,,,,,,,
1994,Navio E,2023-01-27,Hamburgo,Manutenção,2892.03,Manutenção e reparos,,,,,,,,,
1995,Navio E,2023-01-27,Roterdã,Manuseio de Contêineres,128960.0,Manuseio de 1612 contêineres (40'),,,,,,1612.0,40',,
1996,Navio E,2023-01-27,Hamburgo,Taxas Portuárias,4768.33,Taxas portuárias em Hamburgo,,,,,,,,,
1997,Navio E,2023-01-27,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,,,,
1998,Navio E,2023-01-27,Hamburgo,Manutenção,1967.59,Manutenção e reparos,,,,,,,,,
1999,Ro-Ro A,2023-01-27,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,,,,
2000,Ro-Ro B,2023-01-27,Singapura,Taxas Portuárias,5211.32,Taxas portuárias em Singapura,,,,,,,,,
2001,Ro-Ro B,2023-01-27,Hamburgo,Embarque e Desembarque,64480.0,Embarque e desembarque de 806 Carros,,,,,,,,806.0,Carros
2002,Ro-Ro B,2023-01-27,Roterdã,Manutenção,2449.12,Manutenção e reparos,,,,,,,,,
2003,Ro-Ro B,2023-01-27,Roterdã,Taxas Portuárias,5116.05,Taxas portuárias em Roterdã,,,,,,,,,
2004,Ro-Ro C,2023-01-27,Los Angeles,Taxas Portuárias,3970.65,Taxas portuárias em Los Angeles,,,,,,,,,
2005,Ro-Ro C,2023-01-27,Singapura,Seguros,1800.0,Seguro diário,,,,,,,,,
2006,Ro-Ro C,2023-01-27,Singapura,Combustível,19039.89,Combustível em Singapura,,,,,,,,,
2007,Ro-Ro D,2023-01-27,Roterdã,Embarque e Desembarque,34640.0,Embarque e desembarque de 433 Carros,,,,,,,,433.0,Carros
2008,Ro-Ro D,2023-01-27,Los Angeles,Taxas Portuárias,2242.63,Taxas portuárias em Los Angeles,,,,,,,,,
2009,Ro-Ro D,2023-01-27,Xangai,Manutenção,2542.9,Manutenção e reparos,,,,,,,,,
2010,Ro-Ro D,2023-01-27,Los Angeles,Taxas Portuárias,2010.44,Taxas portuárias em Los Angeles,,,,,,,,,
2011,Ro-Ro D,2023-01-27,Roterdã,Taxas Portuárias,5622.17,Taxas portuárias em Roterdã,,,,,,,,,
2012,Ro-Ro E,2023-01-27,Roterdã,Combustível,19023.39,Combustível em Roterdã,,,,,,,,,
2013,Ro-Ro E,2023-01-27,Roterdã,Manutenção,2173.9,Manutenção e reparos,,,,,,,,,
2014,Carga Geral A,2023-01-28,Hamburgo,Carregamento/Descarga,49058.0,Carregamento/descarga de 49058 m³ de Outros,Outros,49058.0,,,,,,,
2015,Carga Geral A,2023-01-28,Xangai,Carregamento/Descarga,17168.0,Carregamento/descarga de 17168 m³ de Outros,Outros,17168.0,,,,,,,
2016,Carga Geral A,2023-01-28,Xangai,Taxas Portuárias,3537.94,Taxas portuárias em Xangai,,,,,,,,,
2017,Carga Geral B,2023-01-28,Roterdã,Manutenção,2198.13,Manutenção e reparos,,,,,,,,,
2018,Carga Geral B,2023-01-28,Roterdã,Combustível,20283.2,Combustível em Roterdã,,,,,,,,,
2019,Carga Geral B,2023-01-28,Xangai,Carregamento/Descarga,22796.0,Carregamento/descarga de 45592 m³ de Granéis Sólidos,Granéis Sólidos,45592.0,,,,,,,
2020,Carga Geral B,2023-01-28,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
2021,Carga Geral B,2023-01-28,Hamburgo,Carregamento/Descarga,43448.4,Carregamento/descarga de 36207 m³ de Contêineres,Contêineres,36207.0,,,,,,,
2022,Carga Geral C,2023-01-28,Singapura,Manutenção,2285.74,Manutenção e reparos,,,,,,,,,
2023,Carga Geral D,2023-01-28,Roterdã,Seguros,1900.0,Seguro diário,,,,,,,,,
2024,Carga Geral D,2023-01-28,Los Angeles,Manutenção,3907.64,Manutenção e reparos,,,,,,,,,
2025,Carga Geral D,2023-01-28,Roterdã,Manutenção,3000.07,Manutenção e reparos,,,,,,,,,
2026,Carga Geral D,2023-01-28,Hamburgo,Combustível,12241.83,Combustível em Hamburgo,,,,,,,,,
2027,Carga Geral E,2023-01-28,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
2028,Carga Geral E,2023-01-28,Los Angeles,Carregamento/Descarga,29890.4,Carregamento/descarga de 37363 m³ de Carga Solta,Carga Solta,37363.0,,,,,,,
2029,Carga Geral E,2023-01-28,Singapura,Carregamento/Descarga,40950.0,Carregamento/descarga de 34125 m³ de Contêineres,Contêineres,34125.0,,,,,,,
2030,Frigorífico A,2023-01-28,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,,,,
2031,Frigorífico A,2023-01-28,Hamburgo,Taxas Portuárias,6102.01,Taxas portuárias em Hamburgo,,,,,,,,,
2032,Frigorífico B,2023-01-28,Xangai,Taxas Portuárias,5475.56,Taxas portuárias em Xangai,,,,,,,,,
2033,Frigorífico B,2023-01-28,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
2034,Frigorífico B,2023-01-28,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,,,,
2035,Frigorífico B,2023-01-28,Singapura,Carregamento/Descarga,8038.0,Carregamento/descarga de 8038 m³ de Peixe a -2°C,Peixe,,-2.0,8038.0,,,,,
2036,Frigorífico C,2023-01-28,Los Angeles,Manutenção,3918.92,Manutenção e reparos,,,,,,,,,
2037,Frigorífico C,2023-01-28,Los Angeles,Carregamento/Descarga,4135.0,Carregamento/descarga de 4135 m³ de Peixe a 1°C,Peixe,,1.0,4135.0,,,,,
2038,Frigorífico C,2023-01-28,Xangai,Combustível,12859.08,Combustível em Xangai,,,,,,,,,
2039,Frigorífico C,2023-01-28,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
2040,Frigorífico C,2023-01-28,Los Angeles,Taxas Portuárias,3008.92,Taxas portuárias em Los Angeles,,,,,,,,,
2041,Frigorífico D,2023-01-28,Los Angeles,Taxas Portuárias,7203.58,Taxas portuárias em Los Angeles,,,,,,,,,
2042,Frigorífico D,2023-01-28,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
2043,Frigorífico E,2023-01-28,Xangai,Carregamento/Descarga,14204.0,Carregamento/descarga de 14204 m³ de Frutas a 4°C,Frutas,,4.0,14204.0,,,,,
2044,Frigorífico E,2023-01-28,Hamburgo,Manutenção,4561.66,Manutenção e reparos,,,,,,,,,
2045,Frigorífico E,2023-01-28,Xangai,Carregamento/Descarga,17563.0,Carregamento/descarga de 17563 m³ de Carnes a -4°C,Carnes,,-4.0,17563.0,,,,,
2046,Graneleiro A,2023-01-28,Singapura,Taxas Portuárias,7716.27,Taxas portuárias em Singapura,,,,,,,,,
2047,Graneleiro A,2023-01-28,Roterdã,Manutenção,1935.26,Manutenção e reparos,,,,,,,,,
2048,Graneleiro B,2023-01-28,Hamburgo,Carga e Descarga,550960.0,Carga e descarga de 27548 toneladas de Fertilizantes,Fertilizantes,,,,27548.0,,,,
2049,Graneleiro B,2023-01-28,Hamburgo,Combustível,24217.07,Combustível em Hamburgo,,,,,,,,,
2050,Graneleiro B,2023-01-28,Roterdã,Manutenção,4094.25,Manutenção e reparos,,,,,,,,,
2051,Graneleiro B,2023-01-28,Xangai,Manutenção,4377.7,Manutenção e reparos,,,,,,,,,
2052,Graneleiro B,2023-01-28,Roterdã,Manutenção,1611.32,Manutenção e reparos,,,,,,,,,
2053,Graneleiro C,2023-01-28,Xangai,Combustível,13718.19,Combustível em Xangai,,,,,,,,,
2054,Graneleiro D,2023-01-28,Los Angeles,Combustível,17016.11,Combustível em Los Angeles,,,,,,,,,
2055,Graneleiro D,2023-01-28,Hamburgo,Combustível,13966.45,Combustível em Hamburgo,,,,,,,,,
2056,Graneleiro D,2023-01-28,Singapura,Taxas Portuárias,4539.4,Taxas portuárias em Singapura,,,,,,,,,
2057,Graneleiro D,2023-01-28,Xangai,Carga e Descarga,663370.0,Carga e descarga de 66337 toneladas de Grãos,Grãos,,,,66337.0,,,,
2058,Graneleiro E,2023-01-28,Xangai,Manutenção,1102.92,Manutenção e reparos,,,,,,,,,
2059,Graneleiro E,2023-01-28,Xangai,Manutenção,4599.08,Manutenção e reparos,,,,,,,,,
2060,Graneleiro E,2023-01-28,Los Angeles,Manutenção,1377.79,Manutenção e reparos,,,,,,,,,
2061,Navio A,2023-01-28,Los Angeles,Combustível,15857.07,Combustível em Los Angeles,,,,,,,,,
2062,Navio A,2023-01-28,Xangai,Manuseio de Contêineres,109040.0,Manuseio de 1363 contêineres (40'),,,,,,1363.0,40',,
2063,Navio A,2023-01-28,Los Angeles,Manutenção,2956.98,Manutenção e reparos,,,,,,,,,
2064,Navio A,2023-01-28,Los Angeles,Manuseio de Contêineres,26500.0,Manuseio de 530 contêineres (20'),,,,,,530.0,20',,
2065,Navio B,2023-01-28,Hamburgo,Manuseio de Contêineres,91360.0,Manuseio de 1142 contêineres (40'),,,,,,1142.0,40',,
2066,Navio C,2023-01-28,Los Angeles,Manuseio de Contêineres,62080.0,Manuseio de 776 contêineres (40'),,,,,,776.0,40',,
2067,Navio C,2023-01-28,Roterdã,Seguros,1500.0,Seguro diário,,,,,,,,,
2068,Navio C,2023-01-28,Xangai,Taxas Portuárias,3918.69,Taxas portuárias em Xangai,,,,,,,,,
2069,Navio C,2023-01-28,Singapura,Combustível,15032.45,Combustível em Singapura,,,,,,,,,
2070,Navio C,2023-01-28,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,,,,
2071,Navio D,2023-01-28,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,,,,
2072,Navio D,2023-01-28,Roterdã,Manutenção,1232.1,Manutenção e reparos,,,,,,,,,
2073,Navio D,2023-01-28,Roterdã,Manutenção,2826.0,Manutenção e reparos,,,,,,,,,
2074,Navio E,2023-01-28,Los Angeles,Manutenção,689.95,Manutenção e reparos,,,,,,,,,
2075,Navio E,2023-01-28,Xangai,Seguros,1500.0,Seguro diário,,,,,,,,,
2076,Ro-Ro A,2023-01-28,Singapura,Manutenção,3107.71,Manutenção e reparos,,,,,,,,,
2077,Ro-Ro A,2023-01-28,Xangai,Seguros,1800.0,Seguro diário,,,,,,,,,
2078,Ro-Ro A,2023-01-28,Xangai,Seguros,1800.0,Seguro diário,,,,,,,,,
2079,Ro-Ro A,2023-01-28,Xangai,Seguros,1800.0,Seguro diário,,,,,,,,,
2080,Ro-Ro A,2023-01-28,Singapura,Taxas Portuárias,3262.1,Taxas portuárias em Singapura,,,,,,,,,
2081,Ro-Ro B,2023-01-28,Hamburgo,Embarque e Desembarque,13920.0,Embarque e desembarque de 174 Carros,,,,,,,,174.0,Carros
2082,Ro-Ro B,2023-01-28,Singapura,Embarque e Desembarque,98640.0,Embarque e desembarque de 822 Outros,,,,,,,,822.0,Outros
2083,Ro-Ro B,2023-01-28,Xangai,Taxas Portuárias,2690.7,Taxas portuárias em Xangai,,,,,,,,,
2084,Ro-Ro C,2023-01-28,Singapura,Combustível,13182.53,Combustível em Singapura,,,,,,,,,
2085,Ro-Ro C,2023-01-28,Los Angeles,Manutenção,1265.74,Manutenção e reparos,,,,,,,,,
2086,Ro-Ro C,2023-01-28,Singapura,Embarque e Desembarque,70320.0,Embarque e desembarque de 879 Carros,,,,,,,,879.0,Carros
2087,Ro-Ro C,2023-01-28,Singapura,Taxas Portuárias,2039.4,Taxas portuárias em Singapura,,,,,,,,,
2088,Ro-Ro D,2023-01-28,Singapura,Taxas Portuárias,4392.36,Taxas portuárias em Singapura,,,,,,,,,
2089,Ro-Ro D,2023-01-28,Roterdã,Embarque e Desembarque,32400.0,Embarque e desembarque de 270 Outros,,,,,,,,270.0,Outros
2090,Ro-Ro D,2023-01-28,Los Angeles,Embarque e Desembarque,68400.0,Embarque e desembarque de 342 Caminhões,,,,,,,,342.0,Caminhões
2091,Ro-Ro D,2023-01-28,Roterdã,Combustível,10974.17,Combustível em Roterdã,,,,,,,,,
2092,Ro-Ro D,2023-01-28,Hamburgo,Manutenção,1170.67,Manutenção e reparos,,,,,,,,,
2093,Ro-Ro E,2023-01-28,Los Angeles,Combustível,18498.41,Combustível em Los Angeles,,,,,,,,,
2094,Ro-Ro E,2023-01-28,Roterdã,Manutenção,2724.13,Manutenção e reparos,,,,,,,,,
2095,Ro-Ro E,2023-01-28,Xangai,Manutenção,3009.77,Manutenção e reparos,,,,,,,,,
2096,Ro-Ro E,2023-01-28,Singapura,Manutenção,1473.17,Manutenção e reparos,,,,,,,,,
2097,Ro-Ro E,2023-01-28,Roterdã,Manutenção,1522.86,Manutenção e reparos,,,,,,,,,
2098,Carga Geral A,2023-01-29,Singapura,Carregamento/Descarga,21550.8,Carregamento/descarga de 17959 m³ de Contêineres,Contêineres,17959.0,,,,,,,
2099,Carga Geral A,2023-01-29,Xangai,Taxas Portuárias,3066.6,Taxas portuárias em Xangai,,,,,,,,,
2100,Carga Geral A,2023-01-29,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,,,,
2101,Carga Geral A,2023-01-29,Singapura,Taxas Portuárias,6201.68,Taxas portuárias em Singapura,,,,,,,,,
2102,Carga Geral B,2023-01-29,Hamburgo,Manutenção,4452.55,Manutenção e reparos,,,,,,,,,
2103,Carga Geral B,2023-01-29,Hamburgo,Taxas Portuárias,3918.03,Taxas portuárias em Hamburgo,,,,,,,,,
2104,Carga Geral B,2023-01-29,Singapura,Combustível,12196.97,Combustível em Singapura,,,,,,,,,
2105,Carga Geral C,2023-01-29,Los Angeles,Taxas Portuárias,3467.25,Taxas portuárias em Los Angeles,,,,,,,,,
2106,Carga Geral C,2023-01-29,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
2107,Carga Geral C,2023-01-29,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,,,,
2108,Carga Geral D,2023-01-29,Roterdã,Carregamento/Descarga,28320.0,Carregamento/descarga de 18880 m³ de Veículos,Veículos,18880.0,,,,,,,
2109,Carga Geral D,2023-01-29,Hamburgo,Taxas Portuárias,2821.79,Taxas portuárias em Hamburgo,,,,,,,,,
2110,Carga Geral D,2023-01-29,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
2111,Carga Geral D,2023-01-29,Xangai,Combustível,27681.93,Combustível em Xangai,,,,,,,,,
2112,Carga Geral E,2023-01-29,Xangai,Manutenção,2253.71,Manutenção e reparos,,,,,,,,,
2113,Carga Geral E,2023-01-29,Roterdã,Manutenção,4327.24,Manutenção e reparos,,,,,,,,,
2114,Frigorífico A,2023-01-29,Roterdã,Carregamento/Descarga,4547.0,Carregamento/descarga de 4547 m³ de Frutas a 4°C,Frutas,,4.0,4547.0,,,,,
2115,Frigorífico A,2023-01-29,Hamburgo,Manutenção,5500.09,Manutenção e reparos,,,,,,,,,
2116,Frigorífico A,2023-01-29,Xangai,Manutenção,5079.1,Manutenção e reparos,,,,,,,,,
2117,Frigorífico A,2023-01-29,Xangai,Taxas Portuárias,3045.36,Taxas portuárias em Xangai,,,,,,,,,
2118,Frigorífico B,2023-01-29,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
2119,Frigorífico B,2023-01-29,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
2120,Frigorífico B,2023-01-29,Hamburgo,Combustível,22024.63,Combustível em Hamburgo,,,,,,,,,
2121,Frigorífico B,2023-01-29,Singapura,Taxas Portuárias,6258.58,Taxas portuárias em Singapura,,,,,,,,,
2122,Frigorífico B,2023-01-29,Los Angeles,Carregamento/Descarga,14766.0,Carregamento/descarga de 14766 m³ de Peixe a -8°C,Peixe,,-8.0,14766.0,,,,,
2123,Frigorífico C,2023-01-29,Singapura,Carregamento/Descarga,10209.0,Carregamento/descarga de 10209 m³ de Laticínios a 4°C,Laticínios,,4.0,10209.0,,,,,
2124,Frigorífico C,2023-01-29,Los Angeles,Manutenção,3088.09,Manutenção e reparos,,,,,,,,,
2125,Frigorífico C,2023-01-29,Los Angeles,Combustível,15776.69,Combustível em Los Angeles,,,,,,,,,
2126,Frigorífico C,2023-01-29,Xangai,Seguros,2500.0,Seguro diário,,,,,,,,,
2127,Frigorífico C,2023-01-29,Singapura,Combustível,17068.8,Combustível em Singapura,,,,,,,,,
2128,Frigorífico D,2023-01-29,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
2129,Frigorífico E,2023-01-29,Xangai,Combustível,22000.36,Combustível em Xangai,,,,,,,,,
2130,Frigorífico E,2023-01-29,Los Angeles,Taxas Portuárias,7183.86,Taxas portuárias em Los Angeles,,,,,,,,,
2131,Frigorífico E,2023-01-29,Roterdã,Taxas Portuárias,6623.11,Taxas portuárias em Roterdã,,,,,,,,,
2132,Frigorífico E,2023-01-29,Los Angeles,Combustível,23234.74,Combustível em Los Angeles,,,,,,,,,
2133,Frigorífico E,2023-01-29,Xangai,Taxas Portuárias,2924.32,Taxas portuárias em Xangai,,,,,,,,,
2134,Graneleiro A,2023-01-29,Roterdã,Manutenção,2972.7,Manutenção e reparos,,,,,,,,,
2135,Graneleiro B,2023-01-29,Roterdã,Combustível,28788.31,Combustível em Roterdã,,,,,,,,,
2136,Graneleiro C,2023-01-29,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,,,,
2137,Graneleiro D,2023-01-29,Singapura,Seguros,2000.0,Seguro diário,,,,,,,,,
2138,Graneleiro D,2023-01-29,Xangai,Combustível,21110.71,Combustível em Xangai,,,,,,,,,
2139,Graneleiro D,2023-01-29,Xangai,Carga e Descarga,778176.0,Carga e descarga de 43232 toneladas de Bauxita,Bauxita,,,,43232.0,,,,
2140,Graneleiro D,2023-01-29,Xangai,Manutenção,3355.72,Manutenção e reparos,,,,,,,,,
2141,Graneleiro E,2023-01-29,Singapura,Manutenção,3841.91,Manutenção e reparos,,,,,,,,,
2142,Graneleiro E,2023-01-29,Singapura,Seguros,2000.0,Seguro diário,,,,,,,,,
2143,Graneleiro E,2023-01-29,Singapura,Carga e Descarga,646500.0,Carga e descarga de 43100 toneladas de Minério de Ferro,Minério de Ferro,,,,43100.0,,,,
2144,Navio A,2023-01-29,Xangai,Taxas Portuárias,1371.69,Taxas portuárias em Xangai,,,,,,,,,
2145,Navio B,2023-01-29,Roterdã,Manuseio de Contêineres,66480.0,Manuseio de 831 contêineres (40'),,,,,,831.0,40',,
2146,Navio C,2023-01-29,Xangai,Manutenção,1853.91,Manutenção e reparos,,,,,,,,,
2147,Navio C,2023-01-29,Los Angeles,Taxas Portuárias,2279.48,Taxas portuárias em Los Angeles,,,,,,,,,
2148,Navio C,2023-01-29,Los Angeles,Combustível,11008.14,Combustível em Los Angeles,,,,,,,,,
2149,Navio C,2023-01-29,Xangai,Manuseio de Contêineres,56700.0,Manuseio de 1134 contêineres (20'),,,,,,1134.0,20',,
2150,Navio D,2023-01-29,Xangai,Taxas Portuárias,4483.51,Taxas portuárias em Xangai,,,,,,,,,
2151,Navio D,2023-01-29,Singapura,Manuseio de Contêineres,145040.0,Manuseio de 1813 contêineres (40'),,,,,,1813.0,40',,
2152,Navio E,2023-01-29,Roterdã,Taxas Portuárias,2593.5,Taxas portuárias em Roterdã,,,,,,,,,
2153,Navio E,2023-01-29,Hamburgo,Manuseio de Contêineres,96050.0,Manuseio de 1921 contêineres (20'),,,,,,1921.0,20',,
2154,Navio E,2023-01-29,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,,,,
2155,Navio E,2023-01-29,Los Angeles,Manuseio de Contêineres,216600.0,Manuseio de 1805 contêineres (Reefer),,,,,,1805.0,Reefer,,
2156,Navio E,2023-01-29,Roterdã,Manuseio de Contêineres,67920.0,Manuseio de 849 contêineres (40'),,,,,,849.0,40',,
2157,Ro-Ro A,2023-01-29,Singapura,Combustível,13966.99,Combustível em Singapura,,,,,,,,,
2158,Ro-Ro A,2023-01-29,Hamburgo,Combustível,7914.73,Combustível em Hamburgo,,,,,,,,,
2159,Ro-Ro B,2023-01-29,Los Angeles,Taxas Portuárias,2973.21,Taxas portuárias em Los Angeles,,,,,,,,,
2160,Ro-Ro B,2023-01-29,Los Angeles,Manutenção,3499.93,Manutenção e reparos,,,,,,,,,
2161,Ro-Ro B,2023-01-29,Singapura,Taxas Portuárias,1858.63,Taxas portuárias em Singapura,,,,,,,,,
2162,Ro-Ro B,2023-01-29,Xangai,Manutenção,3488.19,Manutenção e reparos,,,,,,,,,
2163,Ro-Ro B,2023-01-29,Xangai,Combustível,7369.9,Combustível em Xangai,,,,,,,,,
2164,Ro-Ro C,2023-01-29,Xangai,Combustível,16084.87,Combustível em Xangai,,,,,,,,,
2165,Ro-Ro C,2023-01-29,Singapura,Embarque e Desembarque,25000.0,Embarque e desembarque de 125 Caminhões,,,,,,,,125.0,Caminhões
2166,Ro-Ro C,2023-01-29,Singapura,Manutenção,2254.01,Manutenção e reparos,,,,,,,,,
2167,Ro-Ro C,2023-01-29,Xangai,Embarque e Desembarque,37440.0,Embarque e desembarque de 312 Outros,,,,,,,,312.0,Outros
2168,Ro-Ro C,2023-01-29,Xangai,Manutenção,2813.17,Manutenção e reparos,,,,,,,,,
2169,Ro-Ro D,2023-01-29,Roterdã,Taxas Portuárias,2403.86,Taxas portuárias em Roterdã,,,,,,,,,
2170,Ro-Ro D,2023-01-29,Roterdã,Embarque e Desembarque,37280.0,Embarque e desembarque de 466 Carros,,,,,,,,466.0,Carros
2171,Ro-Ro E,2023-01-29,Xangai,Seguros,1800.0,Seguro diário,,,,,,,,,
2172,Ro-Ro E,2023-01-29,Los Angeles,Manutenção,1376.37,Manutenção e reparos,,,,,,,,,
2173,Ro-Ro E,2023-01-29,Roterdã,Embarque e Desembarque,53200.0,Embarque e desembarque de 266 Caminhões,,,,,,,,266.0,Caminhões
2174,Ro-Ro E,2023-01-29,Singapura,Combustível,6888.23,Combustível em Singapura,,,,,,,,,
2175,Ro-Ro E,2023-01-29,Hamburgo,Taxas Portuárias,1987.46,Taxas portuárias em Hamburgo,,,,,,,,,
2176,Carga Geral A,2023-01-30,Xangai,Seguros,1900.0,Seguro diário,,,,,,,,,
2177,Carga Geral A,2023-01-30,Singapura,Taxas Portuárias,4374.07,Taxas portuárias em Singapura,,,,,,,,,
2178,Carga Geral A,2023-01-30,Xangai,Taxas Portuárias,6029.88,Taxas portuárias em Xangai,,,,,,,,,
2179,Carga Geral A,2023-01-30,Roterdã,Manutenção,3095.28,Manutenção e reparos,,,,,,,,,
2180,Carga Geral B,2023-01-30,Los Angeles,Taxas Portuárias,4179.73,Taxas portuárias em Los Angeles,,,,,,,,,
2181,Carga Geral C,2023-01-30,Singapura,Carregamento/Descarga,34235.2,Carregamento/descarga de 42794 m³ de Carga Solta,Carga Solta,42794.0,,,,,,,
2182,Carga Geral C,2023-01-30,Roterdã,Combustível,25266.53,Combustível em Roterdã,,,,,,,,,
2183,Carga Geral D,2023-01-30,Xangai,Seguros,1900.0,Seguro diário,,,,,,,,,
2184,Carga Geral D,2023-01-30,Roterdã,Manutenção,3154.3,Manutenção e reparos,,,,,,,,,
2185,Carga Geral D,2023-01-30,Roterdã,Carregamento/Descarga,22173.6,Carregamento/descarga de 27717 m³ de Carga Solta,Carga Solta,27717.0,,,,,,,
2186,Carga Geral D,2023-01-30,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,,,,
2187,Carga Geral D,2023-01-30,Singapura,Taxas Portuárias,6372.71,Taxas portuárias em Singapura,,,,,,,,,
2188,Carga Geral E,2023-01-30,Xangai,Manutenção,4457.51,Manutenção e reparos,,,,,,,,,
2189,Carga Geral E,2023-01-30,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
2190,Carga Geral E,2023-01-30,Roterdã,Combustível,27295.34,Combustível em Roterdã,,,,,,,,,
2191,Carga Geral E,2023-01-30,Hamburgo,Taxas Portuárias,4870.22,Taxas portuárias em Hamburgo,,,,,,,,,
2192,Frigorífico A,2023-01-30,Roterdã,Manutenção,4026.25,Manutenção e reparos,,,,,,,,,
2193,Frigorífico A,2023-01-30,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
2194,Frigorífico B,2023-01-30,Xangai,Seguros,2500.0,Seguro diário,,,,,,,,,
2195,Frigorífico C,2023-01-30,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
2196,Frigorífico D,2023-01-30,Hamburgo,Manutenção,4749.54,Manutenção e reparos,,,,,,,,,
2197,Frigorífico D,2023-01-30,Xangai,Manutenção,1384.22,Manutenção e reparos,,,,,,,,,
2198,Frigorífico D,2023-01-30,Roterdã,Carregamento/Descarga,22674.0,Carregamento/descarga de 11337 m³ de Peixe a -20°C,Peixe,,-20.0,11337.0,,,,,
2199,Frigorífico E,2023-01-30,Singapura,Taxas Portuárias,8550.59,Taxas portuárias em Singapura,,,,,,,,,
2200,Frigorífico E,2023-01-30,Xangai,Manutenção,3017.17,Manutenção e reparos,,,,,,,,,
2201,Frigorífico E,2023-01-30,Roterdã,Taxas Portuárias,8104.29,Taxas portuárias em Roterdã,,,,,,,,,
2202,Frigorífico E,2023-01-30,Los Angeles,Manutenção,5808.38,Manutenção e reparos,,,,,,,,,
2203,Frigorífico E,2023-01-30,Los Angeles,Carregamento/Descarga,15556.0,Carregamento/descarga de 15556 m³ de Laticínios a -6°C,Laticínios,,-6.0,15556.0,,,,,
2204,Graneleiro A,2023-01-30,Hamburgo,Combustível,20661.62,Combustível em Hamburgo,,,,,,,,,
2205,Graneleiro A,2023-01-30,Singapura,Carga e Descarga,400440.0,Carga e descarga de 20022 toneladas de Fertilizantes,Fertilizantes,,,,20022.0,,,,
2206,Graneleiro B,2023-01-30,Xangai,Seguros,2000.0,Seguro diário,,,,,,,,,
2207,Graneleiro B,2023-01-30,Los Angeles,Combustível,20230.4,Combustível em Los Angeles,,,,,,,,,
2208,Graneleiro B,2023-01-30,Singapura,Seguros,2000.0,Seguro diário,,,,,,,,,
2209,Graneleiro C,2023-01-30,Singapura,Taxas Portuárias,3520.28,Taxas portuárias em Singapura,,,,,,,,,
2210,Graneleiro C,2023-01-30,Los Angeles,Taxas Portuárias,6469.2,Taxas portuárias em Los Angeles,,,,,,,,,
2211,Graneleiro C,2023-01-30,Roterdã,Manutenção,3371.7,Manutenção e reparos,,,,,,,,,
2212,Graneleiro C,2023-01-30,Singapura,Carga e Descarga,618588.0,Carga e descarga de 51549 toneladas de Carvão,Carvão,,,,51549.0,,,,
