id_log,SHIP_NAME,DATE_,Porto,TYPE_COST,VALUE,Descrição,LOAD_NAME,VOLUME,TEMP,WEIGHT_TONNAGE,NUMBER_OF_CONTAINERS,NUMBER_OF_VEHICLES
1949,Ro-Ro A,2023-01-11,Los Angeles,Combustível,18768.85,Combustível em Los Angeles,,,,,,
1950,Ro-Ro B,2023-01-11,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
1951,Ro-Ro B,2023-01-11,Roterdã,Combustível,19870.03,Combustível em Roterdã,,,,,,
1952,Ro-Ro B,2023-01-11,Xangai,Seguros,1800.0,Seguro diário,,,,,,
1953,Ro-Ro B,2023-01-11,Roterdã,Embarque e Desembarque,117960.0,Embarque e desembarque de 983 Outros,Outros,,,,,983.0
1954,Ro-Ro C,2023-01-11,Singapura,Manutenção,3106.38,Manutenção e reparos,,,,,,
1955,Ro-Ro D,2023-01-11,Xangai,Manutenção,1775.15,Manutenção e reparos,,,,,,
1956,Ro-Ro D,2023-01-11,Singapura,Combustível,17287.48,Combustível em Singapura,,,,,,
1957,Ro-Ro D,2023-01-11,Singapura,Taxas Portuárias,2280.4,Taxas portuárias em Singapura,,,,,,
1958,Ro-Ro D,2023-01-11,Singapura,Manutenção,3966.84,Manutenção e reparos,,,,,,
1959,Ro-Ro D,2023-01-11,Xangai,Manutenção,1687.45,Manutenção e reparos,,,,,,
1960,Ro-Ro E,2023-01-11,Singapura,Combustível,17310.14,Combustível em Singapura,,,,,,
1961,Ro-Ro A,2023-01-12,Roterdã,Taxas Portuárias,3278.01,Taxas portuárias em Roterdã,,,,,,
1962,Ro-Ro A,2023-01-12,Roterdã,Embarque e Desembarque,50640.0,Embarque e desembarque de 633 Carros,Carros,,,,,633.0
1963,Ro-Ro B,2023-01-12,Los Angeles,Manutenção,1937.04,Manutenção e reparos,,,,,,
1964,Ro-Ro B,2023-01-12,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
1965,Ro-Ro C,2023-01-12,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
1966,Ro-Ro D,2023-01-12,Roterdã,Taxas Portuárias,2569.95,Taxas portuárias em Roterdã,,,,,,
1967,Ro-Ro D,2023-01-12,Singapura,Embarque e Desembarque,115680.0,Embarque e desembarque de 964 Outros,Outros,,,,,964.0
1968,Ro-Ro D,2023-01-12,Roterdã,Embarque e Desembarque,82800.0,Embarque e desembarque de 414 Caminhões,Caminhões,,,,,414.0
1969,Ro-Ro E,2023-01-12,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
1970,Ro-Ro E,2023-01-12,Hamburgo,Manutenção,1490.57,Manutenção e reparos,,,,,,
1971,Ro-Ro E,2023-01-12,Singapura,Taxas Portuárias,2317.73,Taxas portuárias em Singapura,,,,,,
1972,Ro-Ro A,2023-01-13,Xangai,Embarque e Desembarque,24600.0,Embarque e desembarque de 123 Caminhões,Caminhões,,,,,123.0
1973,Ro-Ro A,2023-01-13,Hamburgo,Embarque e Desembarque,39120.0,Embarque e desembarque de 489 Carros,Carros,,,,,489.0
1974,Ro-Ro A,2023-01-13,Los Angeles,Manutenção,2082.09,Manutenção e reparos,,,,,,
1975,Ro-Ro A,2023-01-13,Los Angeles,Embarque e Desembarque,67120.0,Embarque e desembarque de 839 Carros,Carros,,,,,839.0
1976,Ro-Ro A,2023-01-13,Roterdã,Embarque e Desembarque,60320.0,Embarque e desembarque de 754 Carros,Carros,,,,,754.0
1977,Ro-Ro B,2023-01-13,Singapura,Taxas Portuárias,5083.88,Taxas portuárias em Singapura,,,,,,
1978,Ro-Ro B,2023-01-13,Hamburgo,Manutenção,3711.25,Manutenção e reparos,,,,,,
1979,Ro-Ro B,2023-01-13,Los Angeles,Embarque e Desembarque,83640.0,Embarque e desembarque de 697 Outros,Outros,,,,,697.0
1980,Ro-Ro B,2023-01-13,Singapura,Manutenção,3299.55,Manutenção e reparos,,,,,,
1981,Ro-Ro C,2023-01-13,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
1982,Ro-Ro D,2023-01-13,Hamburgo,Combustível,12195.89,Combustível em Hamburgo,,,,,,
1983,Ro-Ro D,2023-01-13,Xangai,Embarque e Desembarque,43680.0,Embarque e desembarque de 364 Outros,Outros,,,,,364.0
1984,Ro-Ro D,2023-01-13,Roterdã,Taxas Portuárias,2042.09,Taxas portuárias em Roterdã,,,,,,
1985,Ro-Ro D,2023-01-13,Los Angeles,Taxas Portuárias,2460.9,Taxas portuárias em Los Angeles,,,,,,
1986,Ro-Ro D,2023-01-13,Xangai,Embarque e Desembarque,121400.0,Embarque e desembarque de 607 Caminhões,Caminhões,,,,,607.0
1987,Ro-Ro E,2023-01-13,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
1988,Ro-Ro E,2023-01-13,Hamburgo,Embarque e Desembarque,47040.0,Embarque e desembarque de 588 Carros,Carros,,,,,588.0
1989,Ro-Ro E,2023-01-13,Singapura,Taxas Portuárias,2403.33,Taxas portuárias em Singapura,,,,,,
1990,Ro-Ro E,2023-01-13,Xangai,Taxas Portuárias,4735.08,Taxas portuárias em Xangai,,,,,,
1991,Ro-Ro E,2023-01-13,Singapura,Embarque e Desembarque,147600.0,Embarque e desembarque de 738 Caminhões,Caminhões,,,,,738.0
1992,Ro-Ro A,2023-01-14,Singapura,Combustível,15218.96,Combustível em Singapura,,,,,,
1993,Ro-Ro A,2023-01-14,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
1994,Ro-Ro A,2023-01-14,Xangai,Manutenção,2996.13,Manutenção e reparos,,,,,,
1995,Ro-Ro A,2023-01-14,Xangai,Manutenção,3768.64,Manutenção e reparos,,,,,,
1996,Ro-Ro B,2023-01-14,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
1997,Ro-Ro B,2023-01-14,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
1998,Ro-Ro B,2023-01-14,Los Angeles,Manutenção,3130.1,Manutenção e reparos,,,,,,
1999,Ro-Ro B,2023-01-14,Hamburgo,Manutenção,1313.41,Manutenção e reparos,,,,,,
2000,Ro-Ro B,2023-01-14,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2001,Ro-Ro C,2023-01-14,Roterdã,Combustível,21859.25,Combustível em Roterdã,,,,,,
2002,Ro-Ro C,2023-01-14,Singapura,Taxas Portuárias,5260.95,Taxas portuárias em Singapura,,,,,,
2003,Ro-Ro C,2023-01-14,Roterdã,Taxas Portuárias,1994.71,Taxas portuárias em Roterdã,,,,,,
2004,Ro-Ro C,2023-01-14,Xangai,Manutenção,3404.89,Manutenção e reparos,,,,,,
2005,Ro-Ro D,2023-01-14,Roterdã,Taxas Portuárias,5142.65,Taxas portuárias em Roterdã,,,,,,
2006,Ro-Ro E,2023-01-14,Roterdã,Taxas Portuárias,2573.95,Taxas portuárias em Roterdã,,,,,,
2007,Ro-Ro E,2023-01-14,Xangai,Taxas Portuárias,4007.05,Taxas portuárias em Xangai,,,,,,
2008,Ro-Ro E,2023-01-14,Roterdã,Taxas Portuárias,2869.98,Taxas portuárias em Roterdã,,,,,,
2009,Ro-Ro E,2023-01-14,Roterdã,Embarque e Desembarque,165800.0,Embarque e desembarque de 829 Caminhões,Caminhões,,,,,829.0
2010,Ro-Ro A,2023-01-15,Singapura,Manutenção,1200.22,Manutenção e reparos,,,,,,
2011,Ro-Ro A,2023-01-15,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2012,Ro-Ro B,2023-01-15,Xangai,Manutenção,2911.05,Manutenção e reparos,,,,,,
2013,Ro-Ro C,2023-01-15,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
2014,Ro-Ro C,2023-01-15,Los Angeles,Combustível,18722.23,Combustível em Los Angeles,,,,,,
2015,Ro-Ro D,2023-01-15,Xangai,Manutenção,2508.17,Manutenção e reparos,,,,,,
2016,Ro-Ro D,2023-01-15,Hamburgo,Manutenção,3194.13,Manutenção e reparos,,,,,,
2017,Ro-Ro D,2023-01-15,Roterdã,Taxas Portuárias,2742.21,Taxas portuárias em Roterdã,,,,,,
2018,Ro-Ro D,2023-01-15,Hamburgo,Combustível,21610.41,Combustível em Hamburgo,,,,,,
2019,Ro-Ro E,2023-01-15,Singapura,Embarque e Desembarque,42120.0,Embarque e desembarque de 351 Outros,Outros,,,,,351.0
2020,Ro-Ro A,2023-01-16,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
2021,Ro-Ro A,2023-01-16,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2022,Ro-Ro A,2023-01-16,Hamburgo,Manutenção,3504.95,Manutenção e reparos,,,,,,
2023,Ro-Ro B,2023-01-16,Singapura,Embarque e Desembarque,13440.0,Embarque e desembarque de 112 Outros,Outros,,,,,112.0
2024,Ro-Ro B,2023-01-16,Xangai,Embarque e Desembarque,87240.0,Embarque e desembarque de 727 Outros,Outros,,,,,727.0
2025,Ro-Ro B,2023-01-16,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
2026,Ro-Ro B,2023-01-16,Roterdã,Combustível,22653.35,Combustível em Roterdã,,,,,,
2027,Ro-Ro B,2023-01-16,Xangai,Embarque e Desembarque,31800.0,Embarque e desembarque de 159 Caminhões,Caminhões,,,,,159.0
2028,Ro-Ro C,2023-01-16,Hamburgo,Manutenção,2865.23,Manutenção e reparos,,,,,,
2029,Ro-Ro C,2023-01-16,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2030,Ro-Ro C,2023-01-16,Hamburgo,Manutenção,3927.25,Manutenção e reparos,,,,,,
2031,Ro-Ro C,2023-01-16,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2032,Ro-Ro D,2023-01-16,Los Angeles,Taxas Portuárias,2051.23,Taxas portuárias em Los Angeles,,,,,,
2033,Ro-Ro D,2023-01-16,Singapura,Embarque e Desembarque,23640.0,Embarque e desembarque de 197 Outros,Outros,,,,,197.0
2034,Ro-Ro E,2023-01-16,Singapura,Combustível,22936.22,Combustível em Singapura,,,,,,
2035,Ro-Ro E,2023-01-16,Los Angeles,Taxas Portuárias,1659.68,Taxas portuárias em Los Angeles,,,,,,
2036,Ro-Ro E,2023-01-16,Xangai,Combustível,21896.93,Combustível em Xangai,,,,,,
2037,Ro-Ro E,2023-01-16,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2038,Ro-Ro A,2023-01-17,Roterdã,Taxas Portuárias,5131.72,Taxas portuárias em Roterdã,,,,,,
2039,Ro-Ro A,2023-01-17,Xangai,Combustível,8267.61,Combustível em Xangai,,,,,,
2040,Ro-Ro A,2023-01-17,Hamburgo,Taxas Portuárias,3199.86,Taxas portuárias em Hamburgo,,,,,,
2041,Ro-Ro B,2023-01-17,Singapura,Combustível,18097.46,Combustível em Singapura,,,,,,
2042,Ro-Ro C,2023-01-17,Roterdã,Manutenção,2399.77,Manutenção e reparos,,,,,,
2043,Ro-Ro C,2023-01-17,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2044,Ro-Ro D,2023-01-17,Singapura,Taxas Portuárias,5034.9,Taxas portuárias em Singapura,,,,,,
2045,Ro-Ro D,2023-01-17,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2046,Ro-Ro D,2023-01-17,Hamburgo,Embarque e Desembarque,20880.0,Embarque e desembarque de 174 Outros,Outros,,,,,174.0
2047,Ro-Ro D,2023-01-17,Xangai,Embarque e Desembarque,58800.0,Embarque e desembarque de 490 Outros,Outros,,,,,490.0
2048,Ro-Ro D,2023-01-17,Singapura,Embarque e Desembarque,50880.0,Embarque e desembarque de 424 Outros,Outros,,,,,424.0
2049,Ro-Ro E,2023-01-17,Xangai,Manutenção,1473.73,Manutenção e reparos,,,,,,
2050,Ro-Ro A,2023-01-18,Hamburgo,Taxas Portuárias,4325.2,Taxas portuárias em Hamburgo,,,,,,
2051,Ro-Ro B,2023-01-18,Roterdã,Embarque e Desembarque,33480.0,Embarque e desembarque de 279 Outros,Outros,,,,,279.0
2052,Ro-Ro C,2023-01-18,Los Angeles,Manutenção,3853.99,Manutenção e reparos,,,,,,
2053,Ro-Ro C,2023-01-18,Los Angeles,Combustível,21865.22,Combustível em Los Angeles,,,,,,
2054,Ro-Ro C,2023-01-18,Xangai,Combustível,9871.3,Combustível em Xangai,,,,,,
2055,Ro-Ro C,2023-01-18,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2056,Ro-Ro C,2023-01-18,Xangai,Taxas Portuárias,3474.36,Taxas portuárias em Xangai,,,,,,
2057,Ro-Ro D,2023-01-18,Hamburgo,Combustível,11650.73,Combustível em Hamburgo,,,,,,
2058,Ro-Ro D,2023-01-18,Hamburgo,Taxas Portuárias,2465.43,Taxas portuárias em Hamburgo,,,,,,
2059,Ro-Ro D,2023-01-18,Roterdã,Taxas Portuárias,4501.64,Taxas portuárias em Roterdã,,,,,,
2060,Ro-Ro D,2023-01-18,Xangai,Taxas Portuárias,5889.95,Taxas portuárias em Xangai,,,,,,
2061,Ro-Ro D,2023-01-18,Singapura,Manutenção,2174.26,Manutenção e reparos,,,,,,
2062,Ro-Ro E,2023-01-18,Hamburgo,Taxas Portuárias,1722.56,Taxas portuárias em Hamburgo,,,,,,
2063,Ro-Ro E,2023-01-18,Los Angeles,Embarque e Desembarque,77920.0,Embarque e desembarque de 974 Carros,Carros,,,,,974.0
2064,Ro-Ro E,2023-01-18,Roterdã,Combustível,12742.53,Combustível em Roterdã,,,,,,
2065,Ro-Ro A,2023-01-19,Roterdã,Embarque e Desembarque,71800.0,Embarque e desembarque de 359 Caminhões,Caminhões,,,,,359.0
2066,Ro-Ro A,2023-01-19,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2067,Ro-Ro A,2023-01-19,Singapura,Embarque e Desembarque,78000.0,Embarque e desembarque de 975 Carros,Carros,,,,,975.0
2068,Ro-Ro A,2023-01-19,Xangai,Seguros,1800.0,Seguro diário,,,,,,
2069,Ro-Ro A,2023-01-19,Los Angeles,Embarque e Desembarque,19600.0,Embarque e desembarque de 245 Carros,Carros,,,,,245.0
2070,Ro-Ro B,2023-01-19,Singapura,Embarque e Desembarque,143400.0,Embarque e desembarque de 717 Caminhões,Caminhões,,,,,717.0
2071,Ro-Ro C,2023-01-19,Singapura,Embarque e Desembarque,69440.0,Embarque e desembarque de 868 Carros,Carros,,,,,868.0
2072,Ro-Ro C,2023-01-19,Xangai,Combustível,21752.8,Combustível em Xangai,,,,,,
2073,Ro-Ro C,2023-01-19,Los Angeles,Manutenção,2681.89,Manutenção e reparos,,,,,,
2074,Ro-Ro C,2023-01-19,Roterdã,Embarque e Desembarque,18400.0,Embarque e desembarque de 230 Carros,Carros,,,,,230.0
2075,Ro-Ro D,2023-01-19,Los Angeles,Embarque e Desembarque,143000.0,Embarque e desembarque de 715 Caminhões,Caminhões,,,,,715.0
2076,Ro-Ro D,2023-01-19,Xangai,Combustível,9952.77,Combustível em Xangai,,,,,,
2077,Ro-Ro D,2023-01-19,Los Angeles,Embarque e Desembarque,63360.0,Embarque e desembarque de 528 Outros,Outros,,,,,528.0
2078,Ro-Ro E,2023-01-19,Hamburgo,Taxas Portuárias,5154.48,Taxas portuárias em Hamburgo,,,,,,
2079,Ro-Ro E,2023-01-19,Roterdã,Embarque e Desembarque,43600.0,Embarque e desembarque de 545 Carros,Carros,,,,,545.0
2080,Ro-Ro E,2023-01-19,Xangai,Seguros,1800.0,Seguro diário,,,,,,
2081,Ro-Ro A,2023-01-20,Xangai,Combustível,15176.75,Combustível em Xangai,,,,,,
2082,Ro-Ro A,2023-01-20,Xangai,Taxas Portuárias,2255.44,Taxas portuárias em Xangai,,,,,,
2083,Ro-Ro A,2023-01-20,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2084,Ro-Ro A,2023-01-20,Los Angeles,Embarque e Desembarque,69720.0,Embarque e desembarque de 581 Outros,Outros,,,,,581.0
2085,Ro-Ro B,2023-01-20,Roterdã,Taxas Portuárias,5385.61,Taxas portuárias em Roterdã,,,,,,
2086,Ro-Ro C,2023-01-20,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2087,Ro-Ro D,2023-01-20,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2088,Ro-Ro E,2023-01-20,Roterdã,Combustível,6123.02,Combustível em Roterdã,,,,,,
2089,Ro-Ro E,2023-01-20,Roterdã,Taxas Portuárias,1775.39,Taxas portuárias em Roterdã,,,,,,
2090,Ro-Ro E,2023-01-20,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2091,Ro-Ro A,2023-01-21,Singapura,Embarque e Desembarque,93600.0,Embarque e desembarque de 468 Caminhões,Caminhões,,,,,468.0
2092,Ro-Ro A,2023-01-21,Roterdã,Combustível,22860.91,Combustível em Roterdã,,,,,,
2093,Ro-Ro B,2023-01-21,Roterdã,Manutenção,990.28,Manutenção e reparos,,,,,,
2094,Ro-Ro B,2023-01-21,Roterdã,Taxas Portuárias,2291.14,Taxas portuárias em Roterdã,,,,,,
2095,Ro-Ro B,2023-01-21,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2096,Ro-Ro B,2023-01-21,Hamburgo,Combustível,11834.55,Combustível em Hamburgo,,,,,,
2097,Ro-Ro B,2023-01-21,Roterdã,Embarque e Desembarque,94560.0,Embarque e desembarque de 788 Outros,Outros,,,,,788.0
2098,Ro-Ro C,2023-01-21,Roterdã,Embarque e Desembarque,71840.0,Embarque e desembarque de 898 Carros,Carros,,,,,898.0
2099,Ro-Ro C,2023-01-21,Xangai,Manutenção,2704.48,Manutenção e reparos,,,,,,
2100,Ro-Ro C,2023-01-21,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2101,Ro-Ro D,2023-01-21,Hamburgo,Combustível,6882.02,Combustível em Hamburgo,,,,,,
2102,Ro-Ro E,2023-01-21,Hamburgo,Combustível,15935.24,Combustível em Hamburgo,,,,,,
2103,Ro-Ro A,2023-01-22,Los Angeles,Embarque e Desembarque,93840.0,Embarque e desembarque de 782 Outros,Outros,,,,,782.0
2104,Ro-Ro A,2023-01-22,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2105,Ro-Ro A,2023-01-22,Hamburgo,Embarque e Desembarque,107160.0,Embarque e desembarque de 893 Outros,Outros,,,,,893.0
2106,Ro-Ro B,2023-01-22,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2107,Ro-Ro C,2023-01-22,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2108,Ro-Ro C,2023-01-22,Roterdã,Taxas Portuárias,5898.84,Taxas portuárias em Roterdã,,,,,,
2109,Ro-Ro C,2023-01-22,Hamburgo,Combustível,18217.75,Combustível em Hamburgo,,,,,,
2110,Ro-Ro D,2023-01-22,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
2111,Ro-Ro D,2023-01-22,Los Angeles,Taxas Portuárias,2927.56,Taxas portuárias em Los Angeles,,,,,,
2112,Ro-Ro D,2023-01-22,Los Angeles,Manutenção,2492.52,Manutenção e reparos,,,,,,
2113,Ro-Ro D,2023-01-22,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2114,Ro-Ro D,2023-01-22,Los Angeles,Manutenção,2273.99,Manutenção e reparos,,,,,,
2115,Ro-Ro E,2023-01-22,Los Angeles,Manutenção,2455.92,Manutenção e reparos,,,,,,
2116,Ro-Ro E,2023-01-22,Singapura,Manutenção,2808.49,Manutenção e reparos,,,,,,
2117,Ro-Ro E,2023-01-22,Xangai,Manutenção,2625.0,Manutenção e reparos,,,,,,
2118,Ro-Ro E,2023-01-22,Hamburgo,Taxas Portuárias,2157.47,Taxas portuárias em Hamburgo,,,,,,
2119,Ro-Ro E,2023-01-22,Singapura,Embarque e Desembarque,50480.0,Embarque e desembarque de 631 Carros,Carros,,,,,631.0
2120,Ro-Ro A,2023-01-23,Roterdã,Taxas Portuárias,4375.87,Taxas portuárias em Roterdã,,,,,,
2121,Ro-Ro A,2023-01-23,Los Angeles,Manutenção,2597.92,Manutenção e reparos,,,,,,
2122,Ro-Ro B,2023-01-23,Roterdã,Taxas Portuárias,4651.87,Taxas portuárias em Roterdã,,,,,,
2123,Ro-Ro B,2023-01-23,Xangai,Combustível,21752.47,Combustível em Xangai,,,,,,
2124,Ro-Ro B,2023-01-23,Hamburgo,Manutenção,873.75,Manutenção e reparos,,,,,,
2125,Ro-Ro B,2023-01-23,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2126,Ro-Ro B,2023-01-23,Hamburgo,Combustível,17885.07,Combustível em Hamburgo,,,,,,
2127,Ro-Ro C,2023-01-23,Los Angeles,Manutenção,2504.25,Manutenção e reparos,,,,,,
2128,Ro-Ro C,2023-01-23,Singapura,Manutenção,3207.31,Manutenção e reparos,,,,,,
2129,Ro-Ro C,2023-01-23,Roterdã,Taxas Portuárias,2227.05,Taxas portuárias em Roterdã,,,,,,
2130,Ro-Ro C,2023-01-23,Xangai,Combustível,7520.21,Combustível em Xangai,,,,,,
2131,Ro-Ro C,2023-01-23,Xangai,Combustível,24686.32,Combustível em Xangai,,,,,,
2132,Ro-Ro D,2023-01-23,Xangai,Seguros,1800.0,Seguro diário,,,,,,
2133,Ro-Ro D,2023-01-23,Hamburgo,Embarque e Desembarque,105120.0,Embarque e desembarque de 876 Outros,Outros,,,,,876.0
2134,Ro-Ro D,2023-01-23,Xangai,Embarque e Desembarque,9120.0,Embarque e desembarque de 114 Carros,Carros,,,,,114.0
2135,Ro-Ro E,2023-01-23,Singapura,Embarque e Desembarque,62200.0,Embarque e desembarque de 311 Caminhões,Caminhões,,,,,311.0
2136,Ro-Ro E,2023-01-23,Singapura,Taxas Portuárias,5175.67,Taxas portuárias em Singapura,,,,,,
2137,Ro-Ro A,2023-01-24,Roterdã,Combustível,18678.98,Combustível em Roterdã,,,,,,
2138,Ro-Ro A,2023-01-24,Los Angeles,Taxas Portuárias,2374.12,Taxas portuárias em Los Angeles,,,,,,
2139,Ro-Ro A,2023-01-24,Roterdã,Taxas Portuárias,2634.09,Taxas portuárias em Roterdã,,,,,,
2140,Ro-Ro A,2023-01-24,Singapura,Embarque e Desembarque,99600.0,Embarque e desembarque de 830 Outros,Outros,,,,,830.0
2141,Ro-Ro B,2023-01-24,Los Angeles,Manutenção,2743.39,Manutenção e reparos,,,,,,
2142,Ro-Ro B,2023-01-24,Singapura,Embarque e Desembarque,102800.0,Embarque e desembarque de 514 Caminhões,Caminhões,,,,,514.0
2143,Ro-Ro C,2023-01-24,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
2144,Ro-Ro C,2023-01-24,Hamburgo,Taxas Portuárias,1721.17,Taxas portuárias em Hamburgo,,,,,,
2145,Ro-Ro C,2023-01-24,Singapura,Taxas Portuárias,1922.48,Taxas portuárias em Singapura,,,,,,
2146,Ro-Ro C,2023-01-24,Roterdã,Combustível,14886.25,Combustível em Roterdã,,,,,,
2147,Ro-Ro D,2023-01-24,Los Angeles,Manutenção,1984.31,Manutenção e reparos,,,,,,
2148,Ro-Ro D,2023-01-24,Los Angeles,Taxas Portuárias,5309.83,Taxas portuárias em Los Angeles,,,,,,
2149,Ro-Ro D,2023-01-24,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2150,Ro-Ro D,2023-01-24,Hamburgo,Taxas Portuárias,2794.34,Taxas portuárias em Hamburgo,,,,,,
2151,Ro-Ro E,2023-01-24,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2152,Ro-Ro A,2023-01-25,Xangai,Embarque e Desembarque,123600.0,Embarque e desembarque de 618 Caminhões,Caminhões,,,,,618.0
2153,Ro-Ro B,2023-01-25,Roterdã,Taxas Portuárias,2795.38,Taxas portuárias em Roterdã,,,,,,
2154,Ro-Ro B,2023-01-25,Roterdã,Taxas Portuárias,3173.87,Taxas portuárias em Roterdã,,,,,,
2155,Ro-Ro B,2023-01-25,Hamburgo,Embarque e Desembarque,55920.0,Embarque e desembarque de 699 Carros,Carros,,,,,699.0
2156,Ro-Ro B,2023-01-25,Roterdã,Taxas Portuárias,3686.58,Taxas portuárias em Roterdã,,,,,,
2157,Ro-Ro B,2023-01-25,Xangai,Manutenção,1422.35,Manutenção e reparos,,,,,,
2158,Ro-Ro C,2023-01-25,Los Angeles,Embarque e Desembarque,58600.0,Embarque e desembarque de 293 Caminhões,Caminhões,,,,,293.0
2159,Ro-Ro C,2023-01-25,Xangai,Manutenção,2844.7,Manutenção e reparos,,,,,,
2160,Ro-Ro C,2023-01-25,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,
2161,Ro-Ro D,2023-01-25,Singapura,Taxas Portuárias,4412.77,Taxas portuárias em Singapura,,,,,,
2162,Ro-Ro D,2023-01-25,Los Angeles,Taxas Portuárias,4847.72,Taxas portuárias em Los Angeles,,,,,,
2163,Ro-Ro D,2023-01-25,Los Angeles,Manutenção,2203.1,Manutenção e reparos,,,,,,
2164,Ro-Ro D,2023-01-25,Singapura,Combustível,14483.93,Combustível em Singapura,,,,,,
2165,Ro-Ro E,2023-01-25,Roterdã,Combustível,24909.71,Combustível em Roterdã,,,,,,
2166,Ro-Ro E,2023-01-25,Roterdã,Manutenção,1520.2,Manutenção e reparos,,,,,,
2167,Ro-Ro A,2023-01-26,Roterdã,Combustível,9768.93,Combustível em Roterdã,,,,,,
2168,Ro-Ro A,2023-01-26,Los Angeles,Manutenção,1543.62,Manutenção e reparos,,,,,,
2169,Ro-Ro B,2023-01-26,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2170,Ro-Ro B,2023-01-26,Hamburgo,Combustível,12203.99,Combustível em Hamburgo,,,,,,
2171,Ro-Ro B,2023-01-26,Xangai,Manutenção,1697.24,Manutenção e reparos,,,,,,
2172,Ro-Ro C,2023-01-26,Hamburgo,Taxas Portuárias,3338.62,Taxas portuárias em Hamburgo,,,,,,
2173,Ro-Ro D,2023-01-26,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2174,Ro-Ro D,2023-01-26,Roterdã,Taxas Portuárias,4267.93,Taxas portuárias em Roterdã,,,,,,
2175,Ro-Ro D,2023-01-26,Singapura,Combustível,15590.54,Combustível em Singapura,,,,,,
2176,Ro-Ro E,2023-01-26,Los Angeles,Embarque e Desembarque,111480.0,Embarque e desembarque de 929 Outros,Outros,,,,,929.0
2177,Ro-Ro E,2023-01-26,Los Angeles,Embarque e Desembarque,129200.0,Embarque e desembarque de 646 Caminhões,Caminhões,,,,,646.0
2178,Ro-Ro E,2023-01-26,Hamburgo,Embarque e Desembarque,99240.0,Embarque e desembarque de 827 Outros,Outros,,,,,827.0
2179,Ro-Ro E,2023-01-26,Roterdã,Seguros,1800.0,Seguro diário,,,,,,
2180,Ro-Ro A,2023-01-27,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,
2181,Ro-Ro B,2023-01-27,Singapura,Taxas Portuárias,5211.32,Taxas portuárias em Singapura,,,,,,
2182,Ro-Ro B,2023-01-27,Hamburgo,Embarque e Desembarque,64480.0,Embarque e desembarque de 806 Carros,Carros,,,,,806.0
2183,Ro-Ro B,2023-01-27,Roterdã,Manutenção,2449.12,Manutenção e reparos,,,,,,
2184,Ro-Ro B,2023-01-27,Roterdã,Taxas Portuárias,5116.05,Taxas portuárias em Roterdã,,,,,,
2185,Ro-Ro C,2023-01-27,Los Angeles,Taxas Portuárias,3970.65,Taxas portuárias em Los Angeles,,,,,,
2186,Ro-Ro C,2023-01-27,Singapura,Seguros,1800.0,Seguro diário,,,,,,
2187,Ro-Ro C,2023-01-27,Singapura,Combustível,19039.89,Combustível em Singapura,,,,,,
2188,Ro-Ro D,2023-01-27,Roterdã,Embarque e Desembarque,34640.0,Embarque e desembarque de 433 Carros,Carros,,,,,433.0
